chapter_key,berendes_teitok_id,berendes_term,dmm_id,source_id,desmoulins_page,desmoulins_chapter,desmoulins_term,laguna_page,laguna_chapter,laguna_title,laguna_scan_id,laguna_book,wechel_page,wechel_chapter,wechel_title,wechel_scan_id,wechel_book,ruel_page_scan,ruel_folio,ruel_chapter,ruel_title_latin,ruel_title_vernacular,ruel_book,lusitanus_page,lusitanus_chapter,lusitanus_title,barbaro_page,barbaro_chapter,barbaro_term,barbaro_book,matthiolo_book,matthiolo_chapter,matthiolo_greek,matthiolo_latin,gunther_chapter,gunther_division,gunther_term,wellmann_id,wellmann_book,wellmann_chapter,wellmann_greek_lemma,beck_greek_lemma,beck_latin_lemma
3.53,e-467,Massiliensisches Seseli,DMM3053,DMM30531; it459,428,Chap. LIII,Du seseli.,304,Cap LVI,Del Seseli massiliense,316,Libro tercero,199,Cap. LX,De Seseli Massiliensi,233,Liber tertius,161,70r,Cap LVIII,De seseli,De seseli,Liber tertius,313,Enarratio 58,"De seseli Massiliensi (seseli Massiliense, siler montanum)",97,47,Seseli Massiliense,CCCCLXXXV,,3.53,Σέσελι,SESELI,3.60,div-432,SESELI MASSALEOTIKON,w-369,3,53,σέσελι,σέσελι,Massilian hartwort
3.54,e-468,Aethiopisches Seseli,DMM3054,DMM30541; it460,428,Chap. LIII,Du seseli.,304,Cap LVII,Del seseli ethiopico,316,Libro tercero,199,Cap. LXI,De Seseli Aethiopico,233,Liber tertius,161,70r,Cap LIX,De aethiopico seseli,De aethiopico seseli,Liber tertius,314,Enarratio 59,De seseli Aethiopico,97,47,Seseli Aethyopicum,CCCCLXXXVI,,,Περἰ Σεσέλεως αἰθιοπικον,,3.61,div-433,SESELI AITHIOPIKON,w-370,3,54,τόρδιλον,τόρδιλον,Cretan hartwort
3.55,e-469,Peleponnesisches Seseli,DMM3055,DMM30551; it461,428,Chap. LIII,Du seseli.,305,Cap LVIII,Del Seseli peloposense,317,Libro tercero,199,Cap. LXII,De Seseli Peloponnensi,233,Liber tertius,161,70r,Cap LX,De peloponnesi seseli,De peloponnesi seseli,Liber tertius,314,Enarratio 60,De seseli Peloponnesiaco,97,47,Seseli Peloponesiacum,CCCCLXXXVII,,,Περἰ Σεσέλεως πελοποννησιακον,,3.62,div-434,SESELI PELOPONNESIAKON,w-371,3,55,σίνων,σίνων,Stone parsley
3.56,e-470,Tordylion,DMM3056,DMM30561; it462,428,Chap. LIIII,Du tordylium ou seseli de Candie.,305,Cap LIX,"Del seseli cretico, Ilamado tordylio",317,Libro tercero,200,Cap. LXIII,De Tordylio,234,Liber tertius,162,0v,Cap LXI,De cretico seseli,De cretico seseli,Liber tertius,314,Enarratio 61,De tordylo : id est Cretico seseli,97,47,Tordylon,CCCCLXXXVIII,,3.54,Τορδύλιον,CRETICUM SESELI,3.63,div-435,TORDULION,w-372,3,56,ἄνησσον,ἄνησσον,Anise
3.57,e-471,Sison,,DMM30571; it463,429,Chap. LV,Du sison.,305,Cap LX,Del sifon,317,Libro tercero,200,Cap. LXIIII,De Sisone,234,Liber tertius,162,0v,Cap LXII,De sisone,De sisone,Liber tertius,314,Enarratio 62,"De sisone sive sinno herba (sison, sinnon, sinnus herba)",98,0,Sison,CCCCLXXXIX,,3.55,Σίσων,SISON,3.64,div-436,SISON,,,,,,
3.58,e-472,Anis,,DMM30581; it464,429,Chap. LVI,De l'anis.,305,Cap LXI,Del Anis,317,Libro tercero,200,Cap. LXV,De Aniso,234,Liber tertius,162,0v,Cap LXIII,De aniso,De aniso,Liber tertius,314,Enarratio 63,De aniso (anisum / anis),98,0,Anisum,CCCCXC,,3.56,Ἄνισον,ANISUM,3.65,div-437,ANISON,,,,,,
3.59,e-473,K?mmel,DMM3057,DMM30591; it465,430,Chap. LVII,Du carvi.,306,Cap LXII,Del Alcarouea,318,Libro tercero,200,Cap. LXVI,De Caro,234,Liber tertius,162,0v,Cap LXIIII,De caro,De caro,Liber tertius,314,Enarratio 64,"De caro (karon, carum, careum, carvi / des carottes)",98,0,Caros,CCCCXCI,,3.57,Κάρος,CARUM,3.66,div-438,KAROS,w-373,3,57,καρώ,καρώ,Caraway
3.60,e-474,Dill,DMM3058,DMM30601; it466,430,Chap. LVIII,De l'anet.,307,Cap LXIII,Del Eneldo,319,Libro tercero,201,Cap. LXVII,De Anetho,235,Liber tertius,162,0v,Cap LXV,De anetho,De anetho,Liber tertius,315,Enarratio 65,De anetho (anethum / anet),98,0,Anethum,CCCCXCII,,3.58,Ἄνηθον,ANETHUM,3.67,div-439,ANETHON,w-374,3,58,ἄνηθον,ἄνηθον,Dill
3.61,e-475,Mutterk?mmel,DMM3059,DMM30611; it467,431,Chap. LIX,Du cumin cultive.,307,Cap LXIII,Del Comino hortense,319,Libro tercero,201,Cap. LXVIII,De Cumino sativo,235,Liber tertius,163,71r,Cap LXVI,De cumino fativo,De cumino fativo,Liber tertius,315,Enarratio 66,"De cymino (cyminum, cuminum / cumin)",98,0,Cuminum sativum,CCCCXCIII,,3.59,Κύμινον ἥμερον,CUMINUM SATIVUM,3.68,div-440,KUMINON AGRION,w-375,3,59,κύμινον ἥμερον,κύμινον ἥμερον,Cultivated cumin
3.62,e-476,Wilder Mutterk?mmel,DMM3060,DMM30621; it468,431,Chap. LX,Du cumin sauvage.,308,Cap LXV,Del comino saluage,320,Libro tercero,201,Cap. LXIX,De Cumino sylvestri,235,Liber tertius,163,71r,Cap LXVII,De sylvestri cumino,De sylvestri cumino,Liber tertius,315,Enarratio 67,"De cymino rustico (cyminum sylvestre, cyminum rusticum, cuminum sylvestre / cumin saulvage)",98,0,Aliud cuminum sylvestre,CCCCXCV,,3.60,Κύμινον ἄγριον,CUMINUM SYLVESTRE,3.69,div-441,KUMINON EMERON,w-376,3,60,κύμινον ἄγριον,κύμινον ἄγριον,Wild cumin
3.63,e-477,Ammi,DMM3062,DMM30631; it469,432,Chap. LXI,De ammi.,309,Cap LXVI,Del Ammi,321,Libro tercero,202,Cap. LXX,De Ammi,236,Liber tertius,163,71r,Cap LXVIII,De ammio,De ammio,Liber tertius,316,Enarratio 68,"De semine ammi dicto (ammi, semen ammeos, cyminum Aethiopicum)",98,0,Ammi,CCCCXCVI,,3.61,Ἄμμι,AMMI,3.71,div-443,KORIANNON,w-378,3,62,ἄμι,ἄμι,Ajowan
3.64,e-478,Koriander,DMM3063,DMM30641; it470,433,Chap. LXII,Du coriandre.,309,Cap LXVII,Del Culantro,321,Libro tercero,202,Cap. LXXI,De Coriandro,236,Liber tertius,164,0v,Cap LXIX,De coriano,De coriano,Liber tertius,316,Enarratio 69,"De coriandro (corianum, coriandrum / coriandre)",98,0,Coriandrum,CCCCXCVII,,3.62,Κόριον ἤ κορίανον,CORIANDRUM,3.72,div-444,IERAKION MEGA,w-379,3,63,κόριον,κόριον,Coriander
3.65,e-479,Grosses Hierakion,,DMM30651; it471,435,Chap. LXIII,De hieracium.,310,Cap LXVIII,Del Hieracio mayor,322,Libro tercero,202,Cap. LXXII,De Hieracio magno,236,Liber tertius,164,0v,Cap LXX,De Hieracia,De hieracia,Liber tertius,318,Enarratio 70,"De hieraceo maiori (hieraceum maius, lactuca erratica)",98,0,Hieracion maius,CCCCXCVIII,,3.63,Ἱεράκιον,HIERACIUM,3.73,div-445,IERAKION MIKRON,,,,,,
3.66,e-480,Kleines Hierakion,,DMM30661; it472,435,Chap. LXIII,De hieracium.,310,Cap LXIX,Del Hieracio menor,322,Libro tercero,203,Cap. LXXIII,De Hieracio parvo,237,Liber tertius,164,0v,Cap LXXI,De hieracia parua,De hieracia parua,Liber tertius,318,Enarratio 71,"De hieraceo minore (hieraceum minus, lactuca erratica)",98,0,Hieracion minus,CCCCXCIX,,,Περἰ Ίερακίον τοῦ μικροῦ,,3.74,div-446,SELINON AGRION,,,,,,
3.67,e-481,Gartensellerie,DMM3064,DMM30671; it473,436,Chap. LXIIII,Du persil.,311,Cap LXX,Del Apio,323,Libro tercero,203,Cap. LXXIIII,De Apio,237,Liber tertius,164,0v,Cap LXXII,De apio,De apio,Liber tertius,319,Enarratio 72,"De apio sativo (apium hortense, apium sativum, petroselinum vulgare / du persil cultive)",98,0,Apium,D,,3.64,Σέλινον,APIUM,3.75,div-447,ELEIOSELINON,w-380,3,64,σέλινον κηπαῖον,σέλινον κηπαῖον,Garden celery
3.68,e-482,Sellerie,,DMM30681; it474,436,Chap. LXIIII,Du persil.,311,Cap LXXI,Del Eleoselino,323,Libro tercero,203,Cap. LXXV,"De Heleoselino, seu apio palustri",237,Liber tertius,164,0v,Cap LXXIII,De eleoselino,De eleoselino,Liber tertius,319,Enarratio 73,"De palustri apio (eleoselinum, palustre petroselinum / persil de leau)",98,0,Eleoselinon,DI,,,Περἰ Έλειοσελίνον,,3.76,div-448,OREOSELINON,,,,,,
3.69,e-483,Oreoselinon,DMM3065,DMM30691; it475,436,Chap. LXIIII,Du persil.,311,Cap LXXII,"Del apio montano, Ilamado Oreoselino",323,Libro tercero,203,Cap. LXXVI,De Oreoselino,237,Liber tertius,165,72r,Cap LXXIIII,De oreoselino,De oreoselino,Liber tertius,320,Enarratio 74,"De oreoselino (oreoselinum, montanum apium / du persil des montaignes)",98,0,Oreoselinon,DII,,,Περἰ Όρεοσελίνον,,3.77,div-449,PETROSELINON,w-381,3,65,ὀρεοσέλινον,ὀρεοσέλινον,Mountain parsley
3.70,,,,DMM30701; it476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Περὶ Πετροσελίνον,,,,,,,,,,
3.71,e-484; e-485,Petroselinon,DMM3066; DMM3067,DMM30711; it477,436,Chap. LXIIII,Du persil.,312,Cap LXXIII,"Del apio que nace en las piedras, Ilamado petroselino",324,Libro tercero,,,,,,165,72r,Cap LXXV; Cap LXXVI,De petroselino; De olusatro,De petroselino; De olusatro,Liber tertius,320,Enarratio 75; Enarratio 76,"De petroselino (petroselinum, apium commune, vulgo apio / delache); De hipposelino, quod olus atrum dicitur (hipposelinon, olus atrum, grana de apium, livisticum / levesse, ou livesche)",98; 99,0; 48,Petroselinum; Hipposelinon,DIII; DIIII,,,ἱπποσέλινον,,3.78; 3.79,div-450; div-451,IPPOSELINON; SMURNION,w-382; w-383,3,66; 67,πετροσέλινον; ἱπποσέλινον,πετροσέλινον; ἱπποσέλινον,Parsley; Alexanders
3.72,e-486,Smyrnion,DMM3068,DMM30721; it478,438,Chap. LXV,Du smyrnium.,313,Cap LXXV,Del Smyrnio,325,Libro tercero,204,Cap. LXXIX,De Smyrnio,238,Liber tertius,165,72r,Cap LXXVII,De Smyrnio,De smyrnio,Liber tertius,321,Enarratio 77,"De smyrnio (smyrnion, apium Macedonicum / apio macedonico, du persil macedoine)",99,48,Smyrnium,DV,,3.65,Σμύρνιον,SMYRNIUM,3.80,div-452,ELAPHOBOSKON,w-384,3,68,σμύρνιον,σμύρνιον,Cretan alexanders
3.73,e-487,Pastinak,DMM3069,DMM30731; it479,440,Chap. LXVI,De elaphoboscum.,315,Cap LXXVI,Del Elaphobosco,327,Libro tercero,205,Cap. LXXX,De Elaphobosco,239,Liber tertius,166,0v,Cap LXXVIII,De elaphobosco,De elaphobosco,Liber tertius,322,Enarratio 78,"De elaphobosco, id est, cervorum pabulo (elaphoboscum, pabulum cervorum, cerviocellum)",99,48,Elaphoboscon,DVI,,3.66,Ἐλαφόβοσκον,ELAPHOBOSCUM,3.81,div-453,MARATHRON,w-385,3,69,ἐλαφοβόσκον,ἐλαφοβόσκον,Parsnip
3.74,e-488,Fenchel,DMM3070,DMM30741; it480,441,Chap. LXVII,Du fenouil.,316,Cap LXXVII,"Del Hinojo. Del Hinojo saluage, Ilamado Hippomoarathro",328,Libro tercero,205,Cap. LXXXI,De foeniculo,239,Liber tertius,166,0v,Cap LXXIX,De Eoeniculo,De eoeniculo,Liber tertius,323,Enarratio 79,"De foeniculo (marathrum, foeniculum / du fenouil). De sylvestri sive erratico foeniculo (sylvestre foeniculum)",99,48,Foeniculus,DVII,,3.67,Μάραθρον,FOENICULUM,3.82,div-454,IPPOMARATHRON,w-386,3,70,μάραθον,μάραθον,Fennel
3.75,e-489,Hippomarathron,DMM3071,DMM30751; it481,441,Chap. LXVIII,Du fenouil sauvage.,,,,,,206,C. LXXXII,De Hippomarathro,240,Liber tertius,166,0v,Cap LXXX,De erratico foeniculo,De erratico foeniculo,Liber tertius,323,Enarratio 81,"80. De dauco (daucus / carote saulvage, ou panet saulvage)",99,48,Hippomarathrum,DVIII,,3.68,Ἱππομάραθρον,FOENICULUM ERRATICUM,3.83,div-455,DAUKOS,w-387,3,71,ἱππομάραθον,ἱππομάραθον,Horse fennel
3.76,e-490,Daukos,DMM3072,DMM30761; it482,441,Chap. LXIX,De daucum.,317,Cap LXXVIII,Del Dauco,329,Libro tercero,206,Cap. LXXXIII,De Dauco,240,Liber tertius,167,73r,Cap LXXXI,De dauco,De dauco,Liber tertius,324,Enarratio 82,De delphinio (delphinium herba),99,48,Daucus,DX,,3.69,Δαῦκος,DAUCUM,3.84,div-456,DELPHINION,w-388,3,72,δαῦκος,δαῦκος,Daucos
3.77,e-491,Delphinion,,DMM30771; it483; it484,442,Chap. LXX,Du delphinium.,318,Cap LXXIX,Del delphinio,330,Libro tercero,207,Cap. LXXXIIII; C. LXXXV,De Delphinio; De Delphinio altero,241,Liber tertius,167,73r,Cap LXXXII,De delphinio,De delphinio,Liber tertius,328,Enarratio 83,"De pyrethro (pyrethrum / pied dalexandri, ou pied de lisandre)",99,48,Delphinium mais,DXI,,3.70,Δελφίνιον,DELPHINIUM,3.85,div-457,DELPHINION ETERON,,,,,,
3.78,e-492,Bertramwurz,DMM3073,DMM30781; it485,445,Chap. LXXI,Du pyrethre.,319,Cap LXXX,"Del pelitre, Ilamado Pyrethro en Griego",331,Libro tercero,207,Cap. LXXXVI,"De Pyrethro, seu salivari herba",241,Liber tertius,167,73r,Cap LXXXIII,De altero delphinio,De altero delphinio,Liber tertius,328,Enarratio 84,"De libanotide, id est rosmarino (libanotis, rosmarinus / rosmarin)",99,48,Pyrethrum,DXIII,,3.71,Πυρέθρον,PYRETHRUM,3.86,div-458,PURETHRON,w-389,3,73,πύρεθρος,πύρεθρος,Pellitory
3.79,e-493,Libanotis,DMM3074,DMM30791; DMM30792; it486; it486b,446,Chap. LXXII,Du romarin.,320; 321,Cap LXXXI; Cap LXXXII,Del Romero; Del Cachry,332; 333,Libro tercero,208; 209,C. LXXXVII; Cap. LXXXVIII,De Libanotide; De Cachry,242; 243,Liber tertius,167; 168,73r; 0v,Cap LXXXIIII; Cap LXXXV,De pyrethro; De rosmarino,De pyrethro; De rosmarino,Liber tertius,328,Enarratio 85; Enarratio 86,"De canchry (canchrys, fructus libanotidis); De rosmarino coronaria (rosmarinus coronaria)",99,48,Libanotis,DXIIII,,3.72; 3.73,Λιβανωτὶς; Λιβανωτὶς στεφανοματική,ROSMARINUM; ROSMARINUM CORONARIUM,3.87,div-459,LIBANOTIS,w-390,3,74,λιβανωτίς,λιβανωτίς,Rosemary frankincense
3.80,e-494,B?renklau,DMM3076,DMM30801; it487,446,Chap. LXXIII,Du romarin des iardins.,321,Cap LXXXIIII,Del Sphondylio,333,Libro tercero,209,Cap. XC,De Sphondylio,243,Liber tertius,169,74r,Cap LXXXIX,De sphondylio,De sphondylio,Liber tertius,329,Enarratio 87,"De sphondylio (sphondylium, spondylion, verticillaris herba, rutinalis herba)",99,48,Sphondylion,DXVI,,3.74,Σφονδύλιον,SPHONDYLIUM,3.89,div-461,LIBANOTIS,w-392,3,76,σφονδύλιον,σφονδύλιον,Cow-parsnip
3.81,e-495,Steckenkraut,DMM3077,DMM30811; it488,447,Chap. LXXIIII,Du sphondylium.,322,Cap LXXXV,De la ferula,334,Libro tercero,210,Cap. XCI,De Ferula,244,Liber tertius,169,74r,Cap XC,De ferula,De ferula,Liber tertius,330,Enarratio 88,De ferula (ferula / ferula),99,48,Ferula,DXVII,,3.75,Νάρθηξ,FERULA,3.90,div-462,SPHONDULION,w-393,3,77,νάρθηξ,νάρθηξ,Giant fennel
3.82,e-496,Haarstrang,DMM3078,DMM30821; it489,448,Chap. LXXV,De la ferule.,323,Cap LXXXVI,Del Peucedano,335,Libro tercero,210,Cap. XCII,De Peucedano,244,Liber tertius,169,74r,Cap XCI,De peucedano,De peucedano,Liber tertius,330,Enarratio 89,"De peucedano (peucedanum, foeniculum porcinum)",100,0,Peucedanum,DXVIII,,3.76,Πευκέδανος,PEUCEDANUM,3.91,div-463,NARTHEX,w-394,3,78,πευκέδανον,πευκέδανον,Sulphurwort
3.83,e-497,Schwarzk?mmel,DMM3079,DMM30831; it490,449,Chap. LXXVI,Du peucedanum.,324,Cap LXXXVII,De la Nigela,336,Libro tercero,211,Cap. XCIII,"De Gith, seu Melanthio",245,Liber tertius,170,0v,Cap XCII,De gith seu melanthio,De gith seu melanthio,Liber tertius,331,Enarratio 90,"De melanthio (melanthium, nigella, gito, aliud piper / nielle ortelana)",100,0,Melanthion,DXIX,,3.77,Μελάνθιον,GITH SEU MELANTIUM,3.92,div-464,PEUKEDANON,w-395,3,79,μελάνθιον,μελάνθιον,Black cumin
3.84,e-498,Silphion,DMM3080,DMM30841; it491,450,Chap. LXXVII,De la nielle.,325,Cap LXXXVIII,Del Laserpitio,337,Libro tercero,212,Cap. XCIIII,De Silphio,246,Liber tertius,171,75r,Cap XCIII,De laserpitio et lasere,De laserpitio et lasere,Liber tertius,331,Enarratio 91; Enarratio 92,"De laserpitio (silphium, laserpitium planta, laser, liquor Cyrenaicus, assa odorifera, belzuinum, belzuinum bonum / belzoino); Succus silphij in Syria nascentis (succus Syriacus, succus medicus, liquor Syriacus, liquor medicus : assa foetida, stercus diaboli, vulgo, assa fetida)",100,0,Silphion,DXX,,3.78,Σίλφιον,LASERPITIUM,3.93,div-465,MELANTHION,w-396,3,80,σίλφιον,σίλφιον,Laserwort
3.85,e-499,Sagapenon,DMM3081,DMM30851; it492,451,Chap. LXXVIII,Du laserpitium.,327,Cap LXXXIX,Del Sagapeno,339,Libro tercero,214,Cap. XCV,De Sagapeno,248,Liber tertius,172,0v,Cap XCIIII,De sagapenio,De sagapenio,Liber tertius,333,Enarratio 93,"De sagapeno (sagapenum, serapinum : vulgo serapino)",101,49,Sagapenum,DXXII,,3.79,Σαγάπηνον,SAGAPENUM,3.94,div-466,SILPHION,w-397,3,81,σαγάπηνον,σαγάπηνον,Sagapenon
3.86,e-500,Euphorbion,DMM3082,DMM30861; it493,453,Chap. LXXIX,Du sagapenum.,327,Cap XC,Del euphorbio,339,Libro tercero,214,Cap. XCVI,De Euphorbio,248,Liber tertius,172,0v,Cap XCV,De euphorbio,De euphorbio,Liber tertius,334,Enarratio 94,De euphorbio (euphorbium / euforbio),101,49,Euphorbium,DXXIII,,3.80,Εὐφόρβιον,EUPHORBIUM,3.95,div-467,SAGAPENON,w-398,3,82,εὐφόρβιον,εὐφόρβιον,Spurge
3.87,e-501,Galbanum,DMM3083,DMM30871; it494,454,Chap. LXXX,De l'euphorbe.,328,Cap XCI,Del Galbano,340,Libro tercero,215,Cap. XCVII,De Galbano,249,Liber tertius,173,76r,Cap XCVI,De galbano,De galbano,Liber tertius,335,Enarratio 95,"De chalbano (chalbanes, chalbanum, galbanum : vulgo, galbano)",101,49,Galbanum,DXXIIII,,3.81,Χαλβάνη,GALBANUM,3.96,div-468,EUPHORBION,w-399,3,83,χαλβάνη,χαλβάνη,Galbanum
3.88,e-502,Ammoniakum,DMM3084,DMM30881; it495,455,Chap. LXXXI,Du galbanum.,329,Cap XCII,Del Ammoniaco,341,Libro tercero,216,Cap. XCVIII,De Hammoniaco,250,Liber tertius,173,76r,Cap XCVII,De ammoniaco,De ammoniaco,Liber tertius,335,Enarratio 96,"De ammoniaco (ammoniacum, armoniacum : vulgo, armoniaco)",101,49,Ammoniacum,DXXV,,3.82,Ἀμμωνιακὸν,AMMONIACUM,3.97,div-469,CHALBANE,w-400,3,84,ἀμμωνιακόν,ἀμμωνιακόν,Gum ammoniac
3.89,e-503,Sarkokolla,DMM3085,DMM30891; it496,455,Chap. LXXXII,De l'ammoniac.,329,Cap XCIII,De la Sarcocola,341,Libro tercero,217,Cap. XCIX,De Sarcocolla,251,Liber tertius,174,0v,Cap XCVIII,De sarcocolla,De sarcocolla,Liber tertius,335,Enarratio 97,"De sarcocolla (sarcocolla, carnem glutinans)",101,49,Sarcocolla,DXXVI,,3.83,Σαρκοκόλλα,SARCOCOLLA,3.98,div-470,AMMONIAKON,w-401,3,85,σαρκοκόλλα,σαρκοκόλλα,Sarcocolla
3.90,e-504,Glaukion,DMM3086,DMM30901; it497,456,Chap. LXXXIII,De sarcocolla.,329,Cap XCIIII,Del Glaucio,341,Libro tercero,217,Cap. C,De Glaucio,251,Liber tertius,174,0v,Cap XCIX,De glaucio,De glaucio,Liber tertius,336,Enarratio 98,"De glaucio (glaveium, memitha, succus herbae Syriacae)",101,49,Glaucion,DXXVII,,3.84,Γλαύκιον,GLAUCIUM,3.99,div-471,SARKOKOLLA,w-402,3,86,γλαύκιον,γλαύκιον,Glaucion
3.91,e-505,Leim,DMM3087,DMM30911; it498,456,Chap. LXXXIIII,Du glaucium.,330,Cap XCV,De la Cola,342,Libro tercero,217,Cap. CI,De Glutino,251,Liber tertius,174,0v,Cap C,De glutino,De glutino,Liber tertius,336,Enarratio 99,"De glutino (glutinum, ligni glutinum, taurocolla / colla)",101,49,Glutinum,DXXVIII,,3.85,Κόλλα,GLUTINUM,3.100,div-472,GLAUKION,w-403,3,87,κόλλα,κόλλα,Glue
3.92,e-506,Ichthyokolla,DMM3088,DMM30921; it499,456,Chap. LXXXV,De la colleforte.,330,Cap XCVI,"De la cola de pescado, Ilamada ichtycola",342,Libro tercero,217,Cap. CII,De Ichthyocolla,251,Liber tertius,174,0v,Cap CI,De glutino piscium,De glutino piscium,Liber tertius,337,Enarratio 100,"De glutine piscium (ichthyocolla, piscium gluten / colla du poysons)",101,49,Ichthyocolla,DXXIX,,3.86,Ἰχθυόκολλα,PISCIUM GLUTINUM,3.102,div-473,ICHTHUOKOLLA,w-404,3,88,ἰχθυκόλλα,ἰχθυκόλλα,Fish glue
3.93,e-507,Ixos,DMM3089,DMM30931; it500,457,Chap. LXXXVI,De la colle de poisson.,330,Cap XCVII,De la liga,342,Libro tercero,217,Cap. CIII,De Visco,251,Liber tertius,174,0v,Cap CII,De visco,De visco,Liber tertius,337,Enarratio 101,De visco (viscum / vischio),101,49,Viscum,DXXX,,3.87,Ἰξὸς,VISCUM,3.103,div-474,IXOS,w-405,3,89,ἰξός,ἰξός,Oak-mistletoe
3.94,e-508,Wandlabkraut,DMM3090,DMM30941; it501,457,Chap. LXXXVII,Du glu.,331,Cap XCVIII,Del aparine,343,Libro tercero,218,Cap. CIIII,De Aparine,252,Liber tertius,175,77r,Cap CIII,De aparinae,De aparinae,Liber tertius,338,Enarratio 102,"De aparine (aparine, philanthropos, rubea sylvestris, aspergula / grateron)",102,0,Aparine,DXXXI,,3.88,Ἀπαρίνη,APARINE,3.104,div-475,APARINE,w-406,3,90,ἀπαρίνη,ἀπαρίνη,Cleavers
3.95,e-509,Alysson,DMM3091,DMM30951; it502,458,Chap. LXXXVIII,Du grateron.,332,Cap XCIX,Del Alysso,344,Libro tercero,218,Cap. CV,De Alysso,252,Liber tertius,175,77r,Cap CIIII,De alysso,De alysso,Liber tertius,338,Enarratio 103,"De alysso (alysson, rubea minor / garance petite)",102,0,Alysson,DXXXII,,3.89,Ἄλυσσον,ALYSSUM,3.105,div-476,ALUSSON,w-407,3,91,ἄλυσσον,ἄλυσσον,Madwort
3.96,e-510,Asklepias,DMM3092,DMM30961; it503,458,Chap. LXXXIX,De alysson.,332,Cap C,Del asclepiade,344,Libro tercero,219,Cap. CVI,De Asclepiade,253,Liber tertius,175,77r,Cap CV,De asclepiade,De asclepiade,Liber tertius,339,Enarratio 104,De Asclepiade herba (Asclepias),102,0,Atractylis,DXXXIII,,3.90,Ἀσκληπιὰς,ASCLEPIAS,3.160,div-477,ASKLEPIAS,w-408,3,92,ἀσκληπιάς,ἀσκληπιάς,Swallowwort
3.97,e-511,Atraktylis,DMM3093,DMM30971; it504,459,Chap. XC,De asclepias.,333,Cap CI,Del Atractyl,345,Libro tercero,219,Cap. CVII,De Atractylide,253,Liber tertius,175,77r,Cap CVI,De atractylide,De atractylide,Liber tertius,339,Enarratio 105,"De atractylide (atractylis, fusus agrestis, colus rustica, agrestis cnicus, cartamus sylvestris, carduus benedictus / cardon benoit)",102,0,Asclepias,DXXXIIII,,3.91,Ἀτρακτυλίς,ATRACTYLIS,3.107,div-478,ATRAKTULIS,w-409,3,93,ἀτρακτυλίς,ἀτρακτυλίς,Spindle thistle
3.98,e-512,Polyknemon,DMM3094,DMM30981; it505,460,Chap. XCI,De atractylis.,334,Cap CII,Del Polycnemon,346,Libro tercero,219,Cap. CVIII,De Polycnemo,253,Liber tertius,176,0v,Cap CVII,De polycnemo,De polycnemo,Liber tertius,340,Enarratio 106,De polycnemone (polycnemon),102,0,Polycnemon,DXXXV,,3.92,Πολύκνημον,POLYCNEMUM,3.108,div-479,POLUKNEMON,w-410,3,94,πολύκνημον,πολύκνημον,Field basil
3.99,e-513,Wirbeldosten,DMM3095,DMM30991; it506,462,Chap. XCII,Du polycnemon.,334,Cap CIII,del Clinopodio,346,Libro tercero,219,Cap. CIX,De Clinopodio,253,Liber tertius,176,0v,Cap CVIII,De clinopodio,De clinopodio,Liber tertius,341,Enarratio 107,"De clinopodio (clinopodium, pes lecti, montanum pulegium)",102,0,Clinopodion,DXXXVI,,3.93,Κλινοπόδιον,CLINOPODIUM,3.109,div-480,KLINOPODION,w-411,3,95,κλινοπόδιον,κλινοπόδιον,Horse thyme
4.10,e-590,Anderes Symphyton,DMM4010,DMM40101; it584,527,Chap. IX,Du symphytum petraeum.,382,Cap XI,Del otro symphyto,394,Libro quarto,249,Cap. X,De Symphyto altero,283,Liber quartus,198,0v,Cap XII,De altero symphyto,De altero symphyto,Liber quartus,378,Enarratio 11,"De altero symphyto (symphytum alterum, consolida maior, alum, solidago / de la consyre)",112,0,Symphyton alterum,DCXIX,,,Περἰ Συμφύτον ἅλλον,,4.10,div-554,SUMPHUTON ALLO,w-485,4,10,σύμφυτον ἄλλο,σύμφυτον ἄλλο,Comfrey
